shotID,sessionID,uniqueid,lineCallType,id,playingPlayerID,receivingPlayerID,in_out,review,status,x,y,ballSpeed,impactSpeed,netHeight,spin,playingx,playingy,receivingx,receivingy,shotType,timestamp,TimeSinceLast,bitNet,bounce_x,bounce_y,bounce_playerPosition_x,bounce_playerPosition_y,bounce2ago_x,bounce2ago_y,stroke,MachineSetting,ServeSide,Type
1026098,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-32.222,3.349,79.436,56.74,1.912,0,48.558,-2.104,-33.602,-2.755,NA,1570809368.256,1.371000051498413,0,30.359,2.98,50,-8.646,0,17.859,Forehand,Narrow 60 MPH,NA,Down the Line
1026099,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,30.698,-2.064,64.822,46.302,1.41,0,-45.942,-7.032,47.134,-0.937,NA,1570809370.132,1.875999927520752,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026100,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-23.94,5.505,55.869,39.907,2.353,0,46.729,-1.167,-45.942,-7.032,NA,1570809371.550,1.4179999828338623,0,30.698,-2.064,47.134,-0.937,30.359,2.98,Backhand,Narrow 60 MPH,NA,Cross Court
1026101,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,31.157,1.611,63.878,45.627,1.463,0,-45.942,-7.032,50,-8.583,NA,1570809373.464,1.9140000343322754,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026102,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,0,0,NA,-59.657,0.027,87.51,62.507,6.885,0,50,-2.026,-45.942,-7.032,NA,1570809375.296,1.8320000171661377,0,31.157,1.611,50,-8.583,30.698,-2.064,Forehand,Narrow 60 MPH,NA,Down the Line
1026103,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,30.735,-2.897,60.767,43.405,1.932,0,-45.942,-7.032,46.926,-0.951,NA,1570809376.912,1.6159999370574951,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026104,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-25.412,7.73,40.275,28.768,5.976,0,47.912,-1.504,-45.942,-7.032,NA,1570809378.691,1.7790000438690186,0,30.735,-2.897,46.926,-0.951,31.157,1.611,Backhand,Narrow 60 MPH,NA,Cross Court
1026105,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,31.697,3.171,65.522,46.802,1.42,0,-45.942,-7.032,50,-13.36,NA,1570809380.160,1.4690001010894775,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026106,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-29.987,8.077,47.957,34.255,6.392,0,50,-2.235,-45.942,-7.032,NA,1570809381.825,1.6649999618530273,0,31.697,3.171,50,-13.36,30.735,-2.897,Forehand,Narrow 60 MPH,NA,Down the Line
1026107,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,31.489,-3.552,60.929,43.521,1.923,0,-45.942,-7.032,45.681,-2.052,NA,1570809383.392,1.566999912261963,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026108,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-10.981,9.996,40.789,29.135,1.084,0,46.886,-2.194,-45.942,-7.032,NA,1570809384.900,1.508000135421753,0,31.489,-3.552,45.681,-2.052,31.697,3.171,Backhand,Narrow 60 MPH,NA,Cross Court
1026109,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,30.991,3.07,58.881,42.058,1.892,0,-45.942,-7.032,50,-4.083,NA,1570809386.668,1.7679998874664307,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026110,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-22.341,5.429,75.107,53.648,0.272,0,49.876,-2.921,-45.942,-7.032,NA,1570809387.871,1.2030000686645508,0,30.991,3.07,50,-4.083,31.489,-3.552,Forehand,Narrow 60 MPH,NA,Down the Line
1026111,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,30.563,-2.073,58.006,41.433,1.38,0,-45.942,-7.032,47.685,-1.31,NA,1570809389.913,2.0420000553131104,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026112,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-19.982,2.685,59.809,42.721,0.65,0,46.113,-1.208,-45.942,-7.032,NA,1570809391.205,1.2919998168945313,0,30.563,-2.073,47.685,-1.31,30.991,3.07,Backhand,Narrow 60 MPH,NA,Cross Court
1026113,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,30.976,2.675,67.572,48.266,1.412,0,-45.942,-7.032,50,-7.042,NA,1570809393.125,1.9200000762939453,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026114,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-22.766,4.579,62.979,44.985,1.766,0,50,-2.459,-45.942,-7.032,NA,1570809394.511,1.3859999179840088,0,30.976,2.675,50,-7.042,30.563,-2.073,Forehand,Narrow 60 MPH,NA,Down the Line
1026115,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,31.735,-1.827,66.886,47.776,1.641,0,-45.942,-7.032,48.036,-0.266,NA,1570809396.360,1.8489999771118164,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026116,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,0,1,NA,-39.889,9.592,39.223,28.016,8.61,0,50,-5.68,-45.942,-7.032,NA,1570809398.111,1.751000165939331,0,31.735,-1.827,48.036,-0.266,30.976,2.675,Backhand,Narrow 60 MPH,NA,Cross Court
1026117,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,30.752,3.797,69.81,49.865,1.283,0,-45.942,-7.032,50,-4.572,NA,1570809399.767,1.6559998989105225,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026118,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-17.955,6.06,65.737,46.955,0.468,0,49.739,-2.703,-45.942,-7.032,NA,1570809401.012,1.2450001239776611,0,30.752,3.797,50,-4.572,31.735,-1.827,Forehand,Narrow 60 MPH,NA,Down the Line
1026119,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,33.398,-2.923,63.295,45.211,2.101,0,-45.533,-11.357,48.181,-1.488,NA,1570809402.926,1.9140000343322754,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026120,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-30.064,-0.036,59.038,42.17,1.938,0,46.283,-1.604,-45.533,-11.357,NA,1570809404.246,1.3199999332427979,0,33.398,-2.923,48.181,-1.488,30.752,3.797,Backhand,Narrow 60 MPH,NA,Down the Line
1026121,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,32.545,2.342,63.953,45.68,1.543,0,-50,-17.684,50,-1.721,NA,1570809406.158,1.9119999408721924,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026122,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,0,1,NA,-42.28,-3.897,83.003,59.288,2.42,0,50,-5.17,-50,-17.684,NA,1570809407.658,1.5,0,32.545,2.342,50,-1.721,33.398,-2.923,Forehand,Narrow 60 MPH,NA,Cross Court
1026123,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,32.943,-2.08,63,45,1.71,0,-50,-17.684,48.778,-1.451,NA,1570809409.345,1.687000036239624,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026124,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-30.057,7.522,57.581,41.129,2.846,0,46.25,-0.797,-50,-17.684,NA,1570809410.765,1.4200000762939453,0,32.943,-2.08,48.778,-1.451,32.545,2.342,Backhand,Narrow 60 MPH,NA,Cross Court
1026125,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,29.427,2.203,63.346,45.247,1.506,0,-50,-17.684,50,-5.367,NA,1570809412.681,1.9159998893737793,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026126,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-32.989,7.218,48.41,34.579,4.732,0,49.052,-1.434,-50,-17.684,NA,1570809414.230,1.5490000247955322,0,29.427,2.203,50,-5.367,32.943,-2.08,Forehand,Narrow 60 MPH,NA,Down the Line
1026127,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,31.586,-2.338,65.491,46.779,1.561,0,-50,-17.684,49.494,-1.407,NA,1570809415.957,1.7269999980926514,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026128,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-16.92,5.144,42.403,30.288,1.795,0,45.91,-1.221,-50,-17.684,NA,1570809417.326,1.36899995803833,0,31.586,-2.338,49.494,-1.407,29.427,2.203,Backhand,Narrow 60 MPH,NA,Cross Court
1026129,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,30.531,2.216,65.947,47.105,1.209,0,-50,-17.684,50,-2.358,NA,1570809419.092,1.7660000324249268,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026130,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-23,-0.572,40.112,28.652,5.419,0,47.655,-1.031,-28.697,0.92,NA,1570809424.213,5.121000051498413,0,30.531,2.216,50,-2.358,31.586,-2.338,Forehand,Narrow 60 MPH,NA,Cross Court
1026131,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,31.137,2.023,61.153,43.681,1.545,0,-28.697,0.92,50,-1.808,NA,1570809425.579,1.3659999370574951,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026132,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,0,1,NA,-39.1,0.866,23.415,16.725,0,0,50,-2.979,-28.697,0.92,NA,1570809427.419,1.8399999141693115,0,31.137,2.023,50,-1.808,30.531,2.216,Forehand,Narrow 60 MPH,NA,Down the Line
1026133,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,31.668,-3.074,62.365,44.547,1.868,0,-28.697,0.92,44.796,-1.852,NA,1570809428.903,1.4840002059936523,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026134,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-18.713,3.737,52.361,37.401,1.091,0,46.202,-1.758,-28.697,0.92,NA,1570809430.230,1.3269999027252197,0,31.668,-3.074,44.796,-1.852,31.137,2.023,Backhand,Narrow 60 MPH,NA,Cross Court
1026135,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,29.264,2.692,57.196,40.854,1.457,0,-28.697,0.92,39.263,-0.369,NA,1570809432.150,1.9200000762939453,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026136,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,4,NA,-33.201,13.341,82.834,59.167,1.888,0,50,-3.454,-28.697,0.92,NA,1570809433.553,1.4029998779296875,0,29.264,2.692,39.263,-0.369,31.668,-3.074,Forehand,Narrow 60 MPH,NA,Down the Line
1026137,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,28.477,-1.341,62.308,44.506,1.192,0,-28.697,0.92,48.616,-0.543,NA,1570809435.106,1.5529999732971191,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026138,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-24.904,10.047,49.559,35.399,3.664,0,49.059,-1.14,-28.697,0.92,NA,1570809436.719,1.6130001544952393,0,28.477,-1.341,48.616,-0.543,29.264,2.692,Backhand,Narrow 60 MPH,NA,Cross Court
1026139,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,32.016,2.965,66.103,47.216,1.654,0,-28.697,0.92,50,-6.623,NA,1570809438.350,1.6309998035430908,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026140,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-18.054,2.808,63.585,45.418,0.02,0,50,-8.804,-28.697,0.92,NA,1570809439.552,1.2020001411437988,0,32.016,2.965,50,-6.623,28.477,-1.341,Forehand,Narrow 60 MPH,NA,Down the Line
1026141,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,29.729,-2.026,58.533,41.809,1.409,0,-28.697,0.92,48.186,0.034,NA,1570809441.566,2.0139999389648437,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026142,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-32.785,6.296,52.212,37.294,4.599,0,50,-1.249,-28.697,0.92,NA,1570809443.287,1.7209999561309814,0,29.729,-2.026,48.186,0.034,32.016,2.965,Backhand,Narrow 60 MPH,NA,Cross Court
1026143,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,31.078,2.153,63.422,45.301,1.268,0,-28.697,0.92,50,-0.973,NA,1570809444.940,1.6530001163482666,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026144,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-24.08,9.404,66.981,47.843,1.664,0,50,-2.902,-28.697,0.92,NA,1570809446.353,1.4129998683929443,0,31.078,2.153,50,-0.973,29.729,-2.026,Forehand,Narrow 60 MPH,NA,Down the Line
1026144,12205,89ab63cd469b0589,0,0,Ball Machine,Ball Machine,0,0,NA,0,-4.003,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026145,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-19.365,4.771,50.161,35.829,1.522,0,47.069,-0.869,-28.697,0.92,NA,1570809449.390,3.0370001792907715,0,0,-4.003,NA,NA,31.078,2.153,Backhand,Narrow 60 MPH,NA,Cross Court
1026146,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,32.017,2.42,66.64,47.6,1.516,0,-28.697,0.92,50,-4.718,NA,1570809451.221,1.8309998512268066,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026147,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,4,NA,-19.421,10.572,38.921,27.801,4.466,0,49.233,-0.287,-28.551,-3.563,NA,1570809456.164,4.943000078201294,0,32.017,2.42,50,-4.718,0,-4.003,Forehand,Narrow 60 MPH,NA,Down the Line
1026148,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,30.354,2.324,63.985,45.703,1.637,0,-28.551,-3.563,50,-3.956,NA,1570809457.504,1.3399999141693115,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026149,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-18.302,3.841,64.973,46.409,0.053,0,49.63,-1.314,-28.551,-3.563,NA,1570809458.751,1.246999979019165,0,30.354,2.324,50,-3.956,32.017,2.42,Forehand,Narrow 60 MPH,NA,Down the Line
1026150,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,29.867,-1.853,58.105,41.503,1.719,0,-28.551,-3.563,48.973,0.102,NA,1570809460.690,1.939000129699707,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026151,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-25.925,8.019,45.899,32.785,4.155,0,47.812,-1.02,-28.551,-3.563,NA,1570809462.366,1.6759998798370361,0,29.867,-1.853,48.973,0.102,30.354,2.324,Backhand,Narrow 60 MPH,NA,Cross Court
1026152,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,30.486,1.797,61.916,44.226,1.55,0,-28.551,-3.563,50,-2.301,NA,1570809463.929,1.562999963760376,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026152,12205,89ab63cd469b0589,0,1,Michael,Michael,0,0,NA,0,12.449,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,30.486,1.797,50,-2.301,29.867,-1.853,Forehand,Narrow 60 MPH,NA,Down the Line
1026153,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,30.511,-2.296,64.108,45.791,1.662,0,-31.878,-6.631,50,-1.249,NA,1570809467.224,3.2950000762939453,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026153,12205,89ab63cd469b0589,0,1,Michael,Michael,0,0,NA,0,2.678,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,30.511,-2.296,50,-1.249,30.486,1.797,Backhand,Narrow 60 MPH,NA,Cross Court
1026154,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,6.148,6.306,9.584,6.846,0,0,-19.525,8.048,50,-11.69,NA,1570809469.203,1.9790000915527344,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026155,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-30.025,2.906,47.281,33.772,5.773,0,50,-3.412,-24.03,6.855,NA,1570809475.100,5.896999835968018,0,6.148,6.306,50,-11.69,30.511,-2.296,Forehand,Narrow 60 MPH,NA,Down the Line
1026156,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,30.085,1.606,66.507,47.505,1.414,0,-26.501,5.691,50,-7.228,NA,1570809476.395,1.2950000762939453,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026157,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,0,0,NA,-44.555,6.15,66.177,47.269,3.93,0,50,-4.832,-26.158,5.818,NA,1570809478.026,1.63100004196167,0,30.085,1.606,50,-7.228,6.148,6.306,Forehand,Narrow 60 MPH,NA,Down the Line
1026158,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,28.538,-1.336,56.786,40.561,1.505,0,-26.158,5.818,48.657,0.075,NA,1570809479.578,1.5520000457763672,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026159,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-23.016,3.632,58.052,41.466,1.713,0,50,-1.496,-26.158,5.818,NA,1570809481.112,1.5339999198913574,0,28.538,-1.336,48.657,0.075,30.085,1.606,Backhand,Narrow 60 MPH,NA,Cross Court
1026160,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,30.622,3.154,54.605,39.004,2.435,0,-26.158,5.818,50,-6.916,NA,1570809482.722,1.6099998950958252,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026160,12205,89ab63cd469b0589,0,1,Michael,Michael,0,0,NA,0,4.319,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,30.622,3.154,50,-6.916,28.538,-1.336,Forehand,Narrow 60 MPH,NA,Down the Line
1026161,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,32.022,-1.513,68.754,49.11,1.472,0,-22.014,4.823,49.233,-0.287,NA,1570809485.836,3.114000082015991,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026162,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-28.41,7.932,46.684,33.345,5.241,0,50,-3.341,-26.277,-0.404,NA,1570809487.583,1.746999979019165,0,32.022,-1.513,49.233,-0.287,30.622,3.154,Backhand,Narrow 60 MPH,NA,Cross Court
1026163,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,28.247,2.782,61.408,43.863,1.612,0,-26.277,-0.404,50,-20,NA,1570809489.102,1.5190000534057617,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026164,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,5,NA,-35.892,11.606,52.3,37.357,4.931,0,50,-1.59,-26.277,-0.404,NA,1570809490.925,1.8229999542236328,0,28.247,2.782,50,-20,32.022,-1.513,Forehand,Narrow 60 MPH,NA,Down the Line
1026165,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,31.13,-1.405,54.78,39.129,2.412,0,-26.277,-0.404,49.035,0.49,NA,1570809492.089,1.1640000343322754,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026166,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-16.96,9.38,48.582,34.701,1.694,0,50,-6.943,-26.277,-0.404,NA,1570809493.600,1.5109999179840088,0,31.13,-1.405,49.035,0.49,28.247,2.782,Backhand,Narrow 60 MPH,NA,Cross Court
1026167,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,29.391,4.509,59.444,42.46,1.759,0,-26.277,-0.404,50,-0.119,NA,1570809495.186,1.5860002040863037,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026168,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,1,NA,-38.9,-3.689,56.785,40.561,7.814,0,50,-3.772,-26.277,-0.404,NA,1570809497.135,1.9489998817443848,0,29.391,4.509,50,-0.119,31.13,-1.405,Forehand,Narrow 60 MPH,NA,Cross Court
1026169,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,30.779,-0.959,58.861,42.044,1.639,0,-26.277,-0.404,50,1.918,NA,1570809498.341,1.2060000896453857,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026170,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,4,NA,-32.825,10.736,44.517,31.798,5.598,0,48.742,-0.736,-26.277,-0.404,NA,1570809500.019,1.6779999732971191,0,30.779,-0.959,50,1.918,29.391,4.509,Backhand,Narrow 60 MPH,NA,Cross Court
1026171,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,30.523,2.581,63.391,45.279,1.648,0,-26.277,-0.404,50,-9.631,NA,1570809501.367,1.3480000495910645,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026171,12205,89ab63cd469b0589,0,1,Michael,Michael,0,0,NA,0,2.678,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,30.523,2.581,50,-9.631,30.779,-0.959,Forehand,Narrow 60 MPH,NA,Down the Line
1026172,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,33.028,-1.932,63.582,45.415,1.48,0,-26.277,-0.404,50,0.182,NA,1570809504.643,3.2759997844696045,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026173,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-16.715,7.848,53.418,38.156,0.881,0,50,-3.133,-26.277,-0.404,NA,1570809506.019,1.376000165939331,0,33.028,-1.932,50,0.182,30.523,2.581,Backhand,Narrow 60 MPH,NA,Cross Court
1026174,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,29.384,3.8,64.214,45.867,1.239,0,-26.277,-0.404,50,-1.934,NA,1570809507.485,1.4659998416900635,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026175,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-26.724,-1.025,63.817,45.583,2.481,0,50,-2.695,-26.277,-0.404,NA,1570809509.107,1.6220002174377441,0,29.384,3.8,50,-1.934,33.028,-1.932,Forehand,Narrow 60 MPH,NA,Cross Court
1026176,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,28.94,-1.257,61.538,43.956,1.162,0,-37.377,-4.547,49.05,0.294,NA,1570809510.496,1.3889999389648437,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026177,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,4,NA,-32.036,11.986,60.023,42.873,3.837,0,50,-3.171,-37.377,-4.547,NA,1570809512.232,1.7360000610351562,0,28.94,-1.257,49.05,0.294,29.384,3.8,Backhand,Narrow 60 MPH,NA,Cross Court
1026178,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,32.404,2.558,61.064,43.617,1.543,0,-37.377,-4.547,50,-6.652,NA,1570809513.727,1.494999885559082,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026179,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-29.773,7.095,60.366,43.119,3.443,0,50,-6.65,-37.377,-4.547,NA,1570809515.291,1.563999891281128,0,32.404,2.558,50,-6.652,28.94,-1.257,Forehand,Narrow 60 MPH,NA,Down the Line
1026180,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,29.006,-0.502,64.607,46.148,1.108,0,-37.377,-4.547,49.166,0.893,NA,1570809516.760,1.4690001010894775,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026180,12205,89ab63cd469b0589,0,1,Michael,Michael,0,0,NA,0,8.026,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,29.006,-0.502,49.166,0.893,32.404,2.558,Backhand,Narrow 60 MPH,NA,Cross Court
1026181,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,31.425,3.609,64.585,46.132,1.609,0,-30.449,6.774,50,-8.943,NA,1570809519.812,3.052000045776367,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026182,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-20.645,-3.87,58.019,41.442,1.016,0,49.885,-0.455,-30.449,6.774,NA,1570809521.165,1.3529999256134033,0,31.425,3.609,50,-8.943,29.006,-0.502,Forehand,Narrow 60 MPH,NA,Cross Court
1026183,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,30.383,-2.099,61.758,44.113,1.604,0,-30.449,6.774,49.119,0.1,NA,1570809522.842,1.6770000457763672,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026184,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,4,NA,-25.723,11.227,39.894,28.496,7.713,0,50,-3.313,-30.449,6.774,NA,1570809524.815,1.9730000495910645,0,30.383,-2.099,49.119,0.1,31.425,3.609,Backhand,Narrow 60 MPH,NA,Cross Court
1026185,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,29.937,2.374,63.465,45.332,1.185,0,-32.757,5.211,50,-1.126,NA,1570809526.054,1.238999843597412,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026186,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,1,NA,-35.563,2.911,56.539,40.385,4.368,0,49.101,-1.127,-20.417,11.76,NA,1570809530.811,4.757000207901001,0,29.937,2.374,50,-1.126,30.383,-2.099,Forehand,Narrow 60 MPH,NA,Down the Line
1026187,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,32.733,1.437,59.977,42.841,2.678,0,-20.67,11.683,50,-1.189,NA,1570809531.978,1.1669998168945312,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
